Symbol,Price,Change_%,High,Low,Open,Previous_Close,Volume,Average_Volume,RVOL,Yahoo_Close,Dollar_Volume
MDGL,536.7,-4.1624,564.94,529.5,564.94,560.01,294000.0,345214.0,0.85,536.7000122070312,157789800.0
MDIA,1.02,3.0303,1.0291,0.9458,1.01,0.99,41500.0,135944.0,0.31,1.0199999809265137,42330.0
MDLN,41.04,0.4651,41.05,40.15,40.41,40.85,3143100.0,10772380.0,0.29,41.040000915527344,128992824.0
MDLZ,58.83,0.9091,58.91,57.82,58.1,58.3,6428300.0,8695858.0,0.74,58.83000183105469,378176889.0
MDRR,11.21,-0.1781,11.25,11.21,11.25,11.23,0.0,2396.0,0.0,11.210000038146973,0.0
MDXG,4.11,-0.7246,4.17,4.05,4.16,4.14,670200.0,1517734.0,0.44,4.110000133514404,2754522.0
MEDP,538.23,0.5098,540.37,530.065,536.31,535.5,177500.0,321882.0,0.55,538.22998046875,95535825.0
MELI,1852.22,2.4554,1884.06,1810.0001,1823.74,1807.83,406300.0,582102.0,0.7,1852.219970703125,752556986.0
MEOH,48.66,1.0592,48.77,47.775,48.19,48.15,575800.0,904624.0,0.64,48.65999984741211,28018427.999999996
MERC,0.6416,6.6667,0.6464,0.5901,0.6294,0.6015,672500.0,614190.0,1.09,0.6399999856948853,431475.99999999994
META,669.21,5.9749,677.86,658.01,660.335,631.48,40563100.0,19070670.0,2.13,669.2100219726562,27145232151.0
METC,12.33,-1.2019,12.7,12.13,12.5,12.48,944400.0,1533076.0,0.62,12.329999923706055,11644452.0
METCB,8.6,10.8247,8.62,7.605,7.82,7.76,88000.0,53518.0,1.64,8.600000381469727,756800.0
MFIN,10.0,0.3009,10.09,9.8501,10.04,9.97,31500.0,90342.0,0.35,10.0,315000.0
MFPVV,35.05,-2.6659,37.33,33.0,36.0,36.01,1880718.0,1646108.0,1.14,41.439998626708984,65919165.89999999
MGEE,81.77,0.0367,82.34,81.32,81.93,81.74,106900.0,350510.0,0.3,81.7699966430664,8741213.0
MGNI,20.34,-4.147,21.41,20.29,21.39,21.22,2575900.0,3136182.0,0.82,20.34000015258789,52393806.0
MGNX,4.33,-5.2516,4.57,4.155,4.55,4.57,744500.0,1259536.0,0.59,4.329999923706055,3223685.0
MGPI,17.06,3.0816,17.13,16.55,16.55,16.55,106900.0,211556.0,0.51,17.059999465942383,1823713.9999999998
MGRC,116.76,1.9026,117.01,114.96,114.96,114.58,72400.0,205232.0,0.35,116.76000213623047,8453424.0
MGRX,0.365,-2.4586,0.3898,0.365,0.3898,0.3742,73900.0,1364580.0,0.05,0.36500000953674316,26973.5
MGX,1.27,0.7937,1.3091,1.22,1.26,1.26,349200.0,177668.0,1.97,1.2699999809265137,443484.0
MGYR,17.35,-0.6869,17.35,17.35,17.35,17.47,700.0,2944.0,0.24,17.350000381469727,12145.000000000002
MIDD,135.67,1.7856,138.275,132.695,133.55,133.29,730600.0,864020.0,0.85,135.6699981689453,99120501.99999999
MIDDV,139.52,72.2257,139.52,139.52,139.52,81.01,1463.0,1055.0,1.39,139.52000427246094,204117.76
MIND,5.45,5.4159,5.52,5.15,5.19,5.17,95500.0,115006.0,0.83,5.449999809265137,520475.0
MIRA,0.9245,0.4891,0.95,0.904,0.95,0.92,97900.0,108058.0,0.91,0.925000011920929,90508.55
MIRM,122.13,-4.3618,127.51,118.54,126.78,127.7,539100.0,1102588.0,0.49,122.12999725341797,65840283.0
MITK,19.33,-0.5658,19.75,19.06,19.59,19.44,431800.0,1197832.0,0.36,19.329999923706055,8346693.999999999
MKSI,368.58,-0.0542,371.435,355.0,357.94,368.78,862600.0,1383032.0,0.62,368.5799865722656,317937108.0
MKTW,20.16,2.4911,20.5,19.5,20.27,19.67,22100.0,22604.0,0.98,20.15999984741211,445536.0
MKTX,113.86,-0.1053,116.32,113.33,115.12,113.98,517200.0,728246.0,0.71,113.86000061035156,58888392.0
MKZR,1.72,6.1728,1.73,1.602,1.63,1.62,46100.0,27418.0,1.68,1.7200000286102295,79292.0
MLAB,95.61,0.2306,96.35,93.91,95.81,95.39,166200.0,210226.0,0.79,95.61000061035156,15890382.0
MLCI,3.36,-4.8159,3.53,3.31,3.53,3.53,27600.0,34590.0,0.8,3.359999895095825,92736.0
MLKN,20.16,0.9009,20.45,19.98,19.98,19.98,408200.0,877004.0,0.47,20.15999984741211,8229312.0
MLYS,28.38,-2.0028,28.897,27.69,28.86,28.96,727700.0,1675684.0,0.43,28.3799991607666,20652126.0
MMED,15.29,1.5947,15.37,14.7,15.05,15.05,833200.0,939338.0,0.89,15.289999961853027,12739628.0
MMSI,73.44,2.7708,73.49,70.5175,71.88,71.46,769000.0,869756.0,0.88,73.44000244140625,56475360.0
MNKD,4.09,-1.2077,4.22,3.9812,4.12,4.14,4244700.0,6105006.0,0.7,4.090000152587891,17360823.0
MNOV,1.39,0.7246,1.41,1.38,1.41,1.38,17600.0,45310.0,0.39,1.3899999856948853,24464.0
MNPR,106.6,2.0096,107.41,97.97,103.28,104.5,149300.0,172504.0,0.87,106.5999984741211,15915380.0
MNRO,16.81,-0.1188,17.15,16.56,16.83,16.83,582700.0,1182880.0,0.49,16.809999465942383,9795187.0
MNSB,24.16,0.6667,24.22,23.98,24.01,24.0,10500.0,43186.0,0.24,24.15999984741211,253680.0
MNST,97.39,0.87,97.49,95.86,96.04,96.55,3569000.0,5826054.0,0.61,97.38999938964844,347584910.0
MNTK,1.61,3.2051,1.63,1.53,1.55,1.56,90300.0,221662.0,0.41,1.6100000143051147,145383.0
MNTS,6.055,-1.0621,6.08,5.8,6.07,6.12,868900.0,6597472.0,0.13,6.054999828338623,5261189.5
MOBI,12.19,-7.3708,13.24,11.85,13.24,13.16,130900.0,231760.0,0.56,12.1899995803833,1595671.0
MOBX,1.91,-4.9751,2.022,1.85,2.0,2.01,499100.0,5169852.0,0.1,1.909999966621399,953281.0
MODD,3.99,-1.7241,4.1,3.91,4.07,4.06,27600.0,64648.0,0.43,3.990000009536743,110124.0
MORN,165.18,-0.2235,169.97,163.54,167.82,165.55,296000.0,528780.0,0.56,165.17999267578125,48893280.0
MOVE,16.79,-6.7222,18.5,16.545,18.47,18.0,42900.0,59176.0,0.72,16.790000915527344,720291.0
MPAA,14.05,0.1426,14.18,13.785,14.08,14.03,81700.0,112580.0,0.73,14.050000190734863,1147885.0
MPB,34.63,1.08,34.69,34.17,34.28,34.26,112800.0,166840.0,0.68,34.630001068115234,3906264.0000000005
MPLT,39.32,-1.206,40.43,36.545,40.43,39.8,1184000.0,387230.0,3.06,39.31999969482422,46554880.0
MPWR,1352.74,-1.5566,1364.028,1316.208,1335.76,1374.13,577500.0,918454.0,0.63,1352.739990234375,781207350.0
MQ,15.87,2.3211,15.965,15.57,15.9,15.51,799700.0,1200567.0,0.67,15.869999885559082,12691239.0
MRAM,18.42,1.5436,18.76,17.62,17.87,18.14,899100.0,4307464.0,0.21,18.420000076293945,16561422.000000002
MRBK,19.81,1.5897,20.12,19.325,19.57,19.5,84800.0,124296.0,0.68,19.809999465942383,1679888.0
MRCY,107.98,-5.488,114.83,107.86,114.83,114.25,512400.0,707014.0,0.72,107.9800033569336,55328952.0
MRDN,14.08,-0.071,14.3,13.81,14.06,14.09,73500.0,71848.0,1.02,14.079999923706055,1034880.0
MRKR,1.51,-4.4304,1.59,1.51,1.59,1.58,70900.0,67090.0,1.06,1.5099999904632568,107059.0
MRLN,4.3,-4.4444,4.59,4.2,4.5,4.5,1037300.0,2874696.0,0.36,4.300000190734863,4460390.0
MRNA,68.27,-10.8281,76.722,67.31,76.722,76.56,9159000.0,8391544.0,1.09,68.2699966430664,625284930.0
MRTN,17.15,-1.7755,17.5,16.96,17.5,17.46,549200.0,894532.0,0.61,17.149999618530273,9418780.0
MRVI,6.09,2.0101,6.11,5.83,5.94,5.97,4389000.0,2996630.0,1.46,6.090000152587891,26729010.0
MRVL,235.81,-3.0666,240.94,232.02,237.79,243.27,15063200.0,45284004.0,0.33,235.80999755859375,3552053192.0
MSAI,5.24,0.5758,5.27,5.1,5.16,5.21,15400.0,345816.0,0.04,5.239999771118164,80696.0
MSBI,30.53,1.294,30.855,29.72,30.14,30.14,103500.0,163656.0,0.63,30.530000686645508,3159855.0
MSEX,55.01,0.8802,55.6499,54.69,54.84,54.53,169100.0,164542.0,1.03,55.0099983215332,9302191.0
MSFT,385.1,0.1925,391.91,381.5,387.8,384.36,24612200.0,41225744.0,0.6,385.1000061035156,9478158220.0
MSGM,4.61,-0.2165,4.77,4.54,4.54,4.62,6300.0,62414.0,0.1,4.610000133514404,29043.000000000004
MSLE,9.79,3.7076,10.0,9.34,9.34,9.44,165900.0,51772.0,3.2,9.789999961853027,1624160.9999999998
MSS,0.635,2.9173,0.64,0.585,0.5854,0.617,287000.0,1463410.0,0.2,0.6349999904632568,182245.0
MSTR,94.64,0.7988,100.12,93.35,98.755,93.89,16204000.0,21476124.0,0.75,94.63999938964844,1533546560.0
MTCH,38.85,-1.1953,39.75,38.69,39.71,39.32,2189800.0,3659542.0,0.6,38.849998474121094,85073730.0
MTEX,4.7,-9.9617,5.13,4.19,4.66,5.22,11400.0,35948.0,0.32,4.699999809265137,53580.0
MTRX,12.49,-2.0392,12.9,12.38,12.76,12.75,272600.0,281178.0,0.97,12.489999771118164,3404774.0
MTSI,308.52,-2.7824,314.14,304.79,310.35,317.35,992400.0,1758780.0,0.56,308.5199890136719,306175248.0
MTVA,1.78,2.8902,1.8,1.65,1.74,1.73,130300.0,4634916.0,0.03,1.7799999713897705,231934.0
MU,979.3,-1.2444,998.0,954.13,964.975,991.64,31563700.0,54259782.0,0.58,979.2999877929688,30910331410.0
MVBF,28.66,0.7027,29.4715,28.25,28.48,28.46,36100.0,52908.0,0.68,28.65999984741211,1034626.0
MVIS,0.3838,-4.05,0.3999,0.383,0.3908,0.4,4306300.0,9877942.0,0.44,0.3799999952316284,1652757.94
MVST,1.07,-1.8349,1.13,1.06,1.1,1.09,2761200.0,4885066.0,0.57,1.0700000524520874,2954484.0
MWH,28.92,1.7235,29.11,28.1,28.41,28.43,1106400.0,1917306.0,0.58,28.920000076293945,31997088.000000004
MWYN,1.03,0.0,1.045,1.03,1.03,1.03,58100.0,215448.0,0.27,1.0299999713897705,59843.0
MXCT,1.33,3.9063,1.35,1.28,1.28,1.28,1415500.0,1296884.0,1.09,1.3300000429153442,1882615.0
MXL,91.3,-4.6973,94.78,88.76,92.3096,95.8,1414200.0,4911104.0,0.29,91.30000305175781,129116460.0
MYFW,32.78,-0.3647,33.415,32.585,32.89,32.9,37900.0,58674.0,0.65,32.779998779296875,1242362.0
MYGN,5.83,-4.4262,6.12,5.73,6.12,6.1,857000.0,1798210.0,0.48,5.829999923706055,4996310.0
MYPS,0.7541,6.5414,0.7636,0.7078,0.7125,0.7078,825700.0,1086196.0,0.76,0.7540000081062317,622660.37
MYRG,419.34,-2.685,427.66,417.24,427.39,430.91,145300.0,313582.0,0.46,419.3399963378906,60930102.0
MYSE,2.31,-2.1186,2.4,2.28,2.4,2.36,34000.0,530874.0,0.06,2.309999942779541,78540.0
MYSZ,0.479,0.0,0.479,0.4507,0.456,0.479,10200.0,132016.0,0.08,0.4790000021457672,4885.8
MZTI,114.8,2.4177,115.265,111.78,112.81,112.09,183300.0,376966.0,0.49,114.80000305175781,21042840.0
NAGE,3.39,-2.8653,3.51,3.39,3.48,3.49,399100.0,885938.0,0.45,3.390000104904175,1352949.0
NAII,2.23,-0.4464,2.25,2.22,2.24,2.24,11600.0,22670.0,0.51,2.2300000190734863,25868.0
NAKA,3.79,-0.5249,4.0296,3.76,3.86,3.81,139800.0,305046.0,0.46,3.7899999618530273,529842.0
NATH,100.52,-0.2778,100.97,100.51,100.88,100.8,23700.0,24562.0,0.96,100.5199966430664,2382324.0
NATR,21.27,0.047,21.51,21.0101,21.27,21.26,60800.0,128698.0,0.47,21.270000457763672,1293216.0
NAUT,1.89,-0.5263,2.065,1.87,2.065,1.9,1699100.0,727156.0,2.34,1.8899999856948853,3211299.0
NAVI,8.24,2.6152,8.365,8.15,8.15,8.03,882400.0,1207886.0,0.73,8.239999771118164,7270976.0
NAVN,25.92,1.1315,26.01,25.06,25.89,25.63,3535600.0,4698242.0,0.75,25.920000076293945,91642752.0
NB,4.62,1.0941,4.7,4.5234,4.565,4.57,2215400.0,3755260.0,0.59,4.619999885559082,10235148.0
NBBK,21.02,0.0476,21.15,20.735,21.01,21.01,127200.0,256996.0,0.49,21.020000457763672,2673744.0
NBIX,177.11,-1.9053,181.18,174.21,181.0,180.55,1047400.0,1237742.0,0.85,177.11000061035156,185505014.0
NBN,131.89,0.9259,132.35,130.005,130.98,130.68,118600.0,141376.0,0.84,131.88999938964844,15642153.999999998
NBTB,50.28,0.6607,50.69,49.77,49.95,49.95,249000.0,346564.0,0.72,50.279998779296875,12519720.0
NCMI,3.9,0.5155,3.95,3.88,3.91,3.88,194300.0,402792.0,0.48,3.9000000953674316,757770.0
NCNO,16.99,0.0589,17.44,16.76,17.33,16.98,1423200.0,3815538.0,0.37,16.989999771118164,24180167.999999996
NCPL,0.4752,-6.4751,0.5082,0.4601,0.5048,0.5081,182800.0,4518394.0,0.04,0.4749999940395355,86866.56
NCRA,1.59,-3.0488,1.64,1.5,1.6,1.64,188600.0,16930566.0,0.01,1.590000033378601,299874.0
NCSM,45.33,1.911,45.89,43.85,43.85,44.48,7800.0,31588.0,0.25,45.33000183105469,353574.0
NDAQ,88.08,0.6399,89.38,87.46,88.5,87.52,2607600.0,3920800.0,0.67,88.08000183105469,229677408.0
NDLS,12.53,3.9834,12.9399,11.76,12.18,12.05,27900.0,47152.0,0.59,12.529999732971191,349587.0
NDRA,5.61,2.1858,6.3128,5.43,5.7,5.49,53300.0,32066.0,1.66,5.610000133514404,299013.0
NDSN,286.6,0.0803,290.14,285.79,286.21,286.37,195100.0,416306.0,0.47,286.6000061035156,55915660.00000001
NECB,26.28,1.3889,26.42,25.895,25.92,25.92,33800.0,43012.0,0.79,26.280000686645508,888264.0
NEO,14.11,-4.2091,14.7,13.955,14.7,14.73,1377900.0,2659764.0,0.52,14.109999656677246,19442169.0
NEOG,9.62,-1.3333,9.8,9.455,9.73,9.75,1570800.0,2283700.0,0.69,9.619999885559082,15111095.999999998
NEON,0.8924,6.8359,0.91,0.8353,0.8353,0.8353,92500.0,234774.0,0.39,0.8899999856948853,82547.0
NEOV,2.35,-4.0816,2.49,2.31,2.45,2.45,999400.0,2801172.0,0.36,2.3499999046325684,2348590.0
NEPH,3.63,3.7143,3.63,3.3689,3.57,3.5,7000.0,21660.0,0.32,3.630000114440918,25410.0
NERV,4.72,0.0,4.85,4.252,4.7,4.72,235000.0,232376.0,1.01,4.71999979019165,1109200.0
NEUP,3.54,0.8547,3.58,3.47,3.47,3.51,9500.0,72976.0,0.13,3.5399999618530273,33630.0
NEWT,14.78,2.6389,14.8209,14.33,14.46,14.4,143900.0,225390.0,0.64,14.779999732971191,2126842.0
NEXM,2.26,-2.1645,2.3494,2.26,2.34,2.31,38900.0,33768.0,1.15,2.259999990463257,87913.99999999999
NEXT,7.99,-0.6219,8.12,7.82,8.06,8.04,1488100.0,3013826.0,0.49,7.989999771118164,11889919.0
NFBK,14.54,-1.2228,14.81,14.42,14.75,14.72,295900.0,318398.0,0.93,14.539999961853027,4302386.0
NFE,0.3554,-8.2128,0.39,0.355,0.385,0.3872,2129100.0,5445828.0,0.39,0.35499998927116394,756682.14
NFLX,73.37,-2.7826,75.6986,72.51,75.44,75.47,46594700.0,40621942.0,1.15,73.37000274658203,3418653139.0
NGEN,1.88,1.0753,1.94,1.8,1.92,1.86,785700.0,979686.0,0.8,1.8799999952316284,1477116.0
NGNE,39.63,-7.493,43.0,38.18,42.74,42.84,290600.0,212722.0,1.37,39.630001068115234,11516478.0
NHP,14.95,0.6734,14.99,14.35,14.66,14.85,404600.0,781294.0,0.52,14.949999809265137,6048770.0
NHTC,1.9,1.6043,1.93,1.8101,1.9,1.87,22600.0,44330.0,0.51,1.899999976158142,42940.0
NIXX,1.28,-12.3288,1.53,1.26,1.47,1.46,1870000.0,4063524.0,0.46,1.2799999713897705,2393600.0
NKSH,35.92,0.7574,36.16,35.3,35.75,35.65,26700.0,33278.0,0.8,35.91999816894531,959064.0
NKTR,70.36,-3.5107,73.03,68.25,73.03,72.92,786300.0,1070516.0,0.73,70.36000061035156,55324068.0
NKTX,2.97,-7.4766,3.22,2.77,3.21,3.21,1305400.0,725930.0,1.8,2.9700000286102295,3877038.0000000005
NMFC,7.07,2.9112,7.17,6.91,6.91,6.87,817300.0,646896.0,1.26,7.070000171661377,5778311.0
NMIH,41.16,0.3168,41.25,40.77,41.24,41.03,219700.0,631546.0,0.35,41.15999984741211,9042852.0
NMRA,1.68,1.8182,1.71,1.575,1.64,1.65,1024400.0,2507020.0,0.41,1.6799999475479126,1720992.0
NMRK,15.2,-0.9126,15.605,15.19,15.4,15.34,711900.0,1449770.0,0.49,15.199999809265137,10820880.0
NMTC,2.88,4.7273,2.8809,2.565,2.76,2.75,438600.0,39804.0,11.02,2.880000114440918,1263168.0
NN,16.0,-5.3814,17.1,15.5,17.1,16.91,1607100.0,2416778.0,0.66,16.0,25713600.0
NNBR,3.48,-2.521,3.56,3.38,3.56,3.57,988300.0,3376612.0,0.29,3.4800000190734863,3439284.0
NNE,18.86,-2.2291,19.6,18.57,19.55,19.29,1389000.0,2916414.0,0.48,18.860000610351562,26196540.0
NODK,15.75,0.0,15.835,15.68,15.72,15.75,10600.0,24892.0,0.43,15.75,166950.0
NOEM,10.4626,0.4088,10.47,10.459,10.4599,10.42,0.0,6756.0,0.0,10.463000297546387,0.0
NOMA,3.105,-6.1934,3.105,3.105,3.105,3.31,900.0,9546.0,0.09,3.1050000190734863,2794.5
NPCE,17.11,0.825,17.38,16.54,17.0,16.97,179500.0,193318.0,0.93,17.110000610351562,3071245.0
NRC,21.65,-0.2764,22.205,21.2001,21.71,21.71,87300.0,137152.0,0.64,21.649999618530273,1890044.9999999998
NRDS,9.47,-1.5593,9.755,9.4122,9.69,9.62,403000.0,977836.0,0.41,9.470000267028809,3816410.0000000005
NRIM,27.22,0.3317,27.42,26.52,27.03,27.13,124100.0,151834.0,0.82,27.219999313354492,3378002.0
NRIX,23.06,-6.6019,24.86,22.33,24.86,24.69,1553000.0,2217666.0,0.7,23.059999465942383,35812180.0
NRXP,4.19,1.9465,4.255,4.04,4.15,4.11,763700.0,1277732.0,0.6,4.190000057220459,3199903.0000000005
NSIT,119.81,1.4737,120.9958,118.26,118.43,118.07,183900.0,580652.0,0.32,119.80999755859375,22033059.0
NSPR,0.72,1.1094,0.72,0.6701,0.72,0.7121,159100.0,385872.0,0.41,0.7200000286102295,114552.0
NSSC,36.07,-0.0554,36.375,35.56,36.28,36.09,487000.0,466038.0,1.04,36.06999969482422,17566090.0
NSTS,13.78,-0.1087,13.785,13.76,13.78,13.795,8800.0,17848.0,0.49,13.779999732971191,121264.0
NSYS,13.88,-4.4077,14.9699,13.88,14.7988,14.52,20500.0,24584.0,0.83,13.880000114440918,284540.0
NTAP,168.87,-1.6654,176.97,168.66,170.92,171.73,3303000.0,3416970.0,0.97,168.8699951171875,557777610.0
NTCT,43.68,-2.587,45.28,43.579502,44.86,44.84,599400.0,672278.0,0.89,43.68000030517578,26181792.0
NTGR,22.98,0.1744,23.1622,22.685,22.9,22.94,176500.0,399046.0,0.44,22.979999542236328,4055970.0
NTHI,4.49,0.0,4.515,4.37,4.49,4.49,35000.0,99280.0,0.35,4.489999771118164,157150.0
NTIC,8.15,-1.3317,8.54,8.09,8.09,8.26,17700.0,14050.0,1.26,8.149999618530273,144255.0
NTLA,14.215,-7.9339,15.44,14.1,15.44,15.44,6171200.0,6736624.0,0.92,14.21500015258789,87723608.0
NTNX,54.79,-1.3326,58.65,54.57,57.09,55.53,6403800.0,4265766.0,1.5,54.790000915527344,350864202.0
NTRA,269.95,-4.2221,283.87,268.97,281.85,281.85,969700.0,1650118.0,0.59,269.95001220703125,261770515.0
NTRB,2.96,-4.2071,3.14,2.96,3.08,3.09,3300.0,12106.0,0.27,2.9600000381469727,9768.0
NTRP,2.105,2.6829,2.17,2.08,2.08,2.05,78700.0,51302.0,1.53,2.1050000190734863,165663.5
NTRS,183.55,0.3773,185.0,182.0,183.79,182.86,805600.0,1065942.0,0.76,183.5500030517578,147867880.0
NTSK,12.32,-0.8052,12.57,12.03,12.47,12.42,3986500.0,5839170.0,0.68,12.319999694824219,49113680.0
NTWK,4.35,0.0,4.4299,4.33,4.333,4.35,15100.0,40892.0,0.37,4.349999904632568,65685.0
NUAI,4.43,-1.7738,4.57,4.17,4.52,4.51,6624200.0,8159806.0,0.81,4.429999828338623,29345205.999999996
NUCL,6.8,-3.6827,7.195,6.613,7.04,7.06,383500.0,424276.0,0.9,6.800000190734863,2607800.0
NUTR,9.0,-0.4425,9.3,8.6501,9.01,9.04,,,,,
NUTX,183.91,0.3,187.99,178.72,185.65,183.36,86600.0,148158.0,0.58,183.91000366210938,15926606.0
NUVL,123.9,0.0565,123.91,123.85,123.89,123.83,2057900.0,2621792.0,0.78,123.9000015258789,254973810.0
NUWE,3.04,5.5556,3.2,2.87,2.9066,2.88,119200.0,112659.0,1.06,3.0399999618530273,362368.0
NVAX,9.33,-0.7447,9.395,8.94,9.38,9.4,5095800.0,5272566.0,0.97,9.329999923706055,47543814.0
NVCT,18.35,-3.3702,19.01,18.02,18.86,18.99,224400.0,301314.0,0.74,18.350000381469727,4117740.0000000005
NVDA,210.96,4.0339,211.0,201.92,202.0,202.78,148124000.0,160940968.0,0.92,210.9600067138672,31248239040.0
NVEC,90.78,-1.9866,93.61,90.0,92.72,92.62,242400.0,211396.0,1.15,90.77999877929688,22005072.0
NVNO,11.36,3.2727,11.72,11.17,11.17,11.0,6900.0,11046.0,0.62,11.359999656677246,78384.0
NVTS,13.47,-5.0071,13.79,13.17,13.56,14.18,11094900.0,31420800.0,0.35,13.470000267028809,149448303.0
NVVE,13.67,55.6948,20.74,9.21,9.54,8.78,18060900.0,1442144.0,12.52,13.670000076293945,246892503.0
NWBI,15.04,0.602,15.08,14.9,15.0,14.95,1013400.0,1165002.0,0.87,15.039999961853027,15241536.0
NWE,72.71,2.6542,73.1762,70.47,70.47,70.83,422700.0,518814.0,0.81,72.70999908447266,30734516.999999996
NWFL,31.08,-0.798,31.35,30.865,31.24,31.33,21200.0,34816.0,0.61,31.079999923706055,658896.0
NWL,5.17,0.7797,5.36,5.13,5.13,5.13,6999500.0,11473832.0,0.61,5.170000076293945,36187415.0
NWPX,133.89,0.9348,136.805,128.24,131.85,132.65,135900.0,192892.0,0.7,133.88999938964844,18195651.0
NWS,30.93,-0.6425,31.6,30.791,31.41,31.13,886200.0,1729520.0,0.51,30.93000030517578,27410166.0
NWSA,27.37,-0.4365,27.91,27.19,27.81,27.49,2165800.0,5544558.0,0.39,27.3700008392334,59277946.0
NWTG,0.7856,0.4604,0.8899,0.77165,0.824,0.782,129800.0,68684.0,1.89,0.7860000133514404,101970.87999999999
NXGL,0.5179,0.7,0.551899,0.5102,0.5102,0.5143,58400.0,288320.0,0.2,0.5180000066757202,30245.36
NXL,0.4607,1.9248,0.476,0.410599,0.45,0.452,247000.0,683766.0,0.36,0.460999995470047,113792.9
NXPI,292.26,0.592,293.9,284.46,285.42,290.54,1789100.0,4315040.0,0.41,292.260009765625,522882366.0
NXPL,7.03,5.5556,7.07,6.17,6.6,6.66,59600.0,27882.0,2.14,7.03000020980835,418988.0
NXST,174.05,-1.4663,180.8739,173.63,177.56,176.64,186000.0,413202.0,0.45,174.0500030517578,32373300.000000004
NXT,111.5,-1.0736,114.63,109.19,113.41,112.71,1849400.0,2977816.0,0.62,111.5,206208100.0
NXTC,1.97,-1.5,2.02,1.8,2.01,2.0,63100.0,102964.0,0.61,1.9700000286102295,124307.0
NXTS,3.64,-4.4619,3.79,3.5801,3.79,3.81,16300.0,1609144.0,0.01,3.640000104904175,59332.0
NXXT,0.3156,-4.0438,0.33,0.3128,0.33,0.3289,1569200.0,20663082.0,0.08,0.3160000145435333,495239.51999999996
OABI,2.29,2.2321,2.35,2.14,2.2,2.24,863700.0,778774.0,1.11,2.2899999618530273,1977873.0
OBAI,0.6586,0.5189,0.6802,0.6223,0.6541,0.6552,931300.0,14071574.0,0.07,0.6600000262260437,613354.1799999999
OBT,37.02,0.6799,37.305,36.1,36.65,36.77,30000.0,69284.0,0.43,37.02000045776367,1110600.0
OCC,15.81,-3.6563,16.43,15.67,16.11,16.41,192500.0,877734.0,0.22,15.8100004196167,3043425.0
OCFC,19.11,0.1835,19.285,18.995,19.12,19.075,733600.0,1003074.0,0.73,19.110000610351562,14019096.0
OCGN,1.47,0.0,1.49,1.405,1.48,1.47,3468200.0,8245714.0,0.42,1.4700000286102295,5098254.0
OCUL,10.2,-3.2258,10.53,10.065,10.51,10.54,1875600.0,2924814.0,0.64,10.199999809265137,19131120.0
ODFL,227.625,0.7859,228.98,222.9,226.37,225.85,2215700.0,2009548.0,1.1,227.6300048828125,504348712.5
ODTX,16.69,-0.8318,17.3,15.5,16.81,16.83,619500.0,421897.0,1.47,16.690000534057617,10339455.0
ODYS,4.46,3.4803,4.5,4.22,4.24,4.31,29600.0,870148.0,0.03,4.460000038146973,132016.0
OESX,10.35,-2.3585,11.095,10.0001,10.67,10.6,31500.0,52590.0,0.6,10.350000381469727,326025.0
OFIX,11.63,1.3066,11.72,11.28,11.54,11.48,216300.0,456552.0,0.47,11.630000114440918,2515569.0
OFLX,29.83,2.3328,29.93,28.75,29.4,29.15,42800.0,45460.0,0.94,29.829999923706055,1276724.0
OKTA,138.63,-6.8597,151.48,138.13,151.21,148.84,3367300.0,3892772.0,0.87,138.6300048828125,466808799.0
OKUR,4.28,-4.0359,4.45,4.17,4.45,4.46,193800.0,348252.0,0.56,4.28000020980835,829464.0
OLB,0.33,-1.5807,0.35,0.33,0.35,0.3353,106800.0,267518.0,0.4,0.33000001311302185,35244.0
OLED,81.04,1.1104,82.84,80.22,80.5,80.15,843200.0,948838.0,0.89,81.04000091552734,68332928.0
OLLI,64.9,1.8519,65.185,63.21,63.48,63.72,2008700.0,2228832.0,0.9,64.9000015258789,130364630.00000001
OLMA,11.91,-3.013,12.28,11.43,12.28,12.28,927000.0,1565900.0,0.59,11.90999984741211,11040570.0
OLOX,5.5,-4.5139,5.68,5.35,5.55,5.76,16300.0,702189.0,0.02,5.5,89650.0
OLPX,2.07,0.0,2.08,2.06,2.07,2.07,0.0,5591869.0,0.0,2.069999933242798,0.0
OM,4.43,-0.4494,4.5425,4.32,4.47,4.45,96800.0,247806.0,0.39,4.429999828338623,428824.0
OMCL,44.92,-1.4696,45.74,44.51,45.59,45.59,435100.0,666598.0,0.65,44.91999816894531,19544692.0
OMDA,23.28,-1.1465,23.75,22.72,23.56,23.55,733800.0,1193678.0,0.61,23.280000686645508,17082864.0
OMER,10.28,0.0974,10.35,9.94,10.18,10.27,1090400.0,1893008.0,0.58,10.279999732971191,11209312.0
OMEX,0.7072,-0.1694,0.7097,0.67485,0.7,0.7084,484100.0,881584.0,0.55,0.7070000171661377,342355.52
ON,95.96,-1.9516,96.795,94.29,96.318,97.87,6035500.0,13558156.0,0.45,95.95999908447266,579166580.0
ONB,26.21,0.1528,26.35,26.0,26.27,26.17,3570400.0,3583300.0,1.0,26.209999084472656,93580184.0
ONCO,0.9395,-4.6193,0.99,0.9356,0.97,0.985,821900.0,962208.0,0.85,0.9399999976158142,772175.05
ONCY,0.8873,-3.5543,0.92,0.8718,0.9107,0.92,1006700.0,1307174.0,0.77,0.8899999856948853,893244.91
ONDS,7.26,-5.098,7.73,7.21,7.67,7.65,66948300.0,72856706.0,0.92,7.260000228881836,486044658.0
